task_id,seed,condition,opportunity_id,tool_name,ist_entscheidung,reason_code,candidate_oracle_compatible,candidate_is_complete_task_solution,expected_write_count,candidate_extra_count,candidate_diagnostics,interpretation_boundary
0,976304,C3_COMBINED_INTERVENTION,BOP-0001,exchange_delivered_order_items,EVIDENCE_REQUIRED,B_PAYMENT_PROFILE_NOT_OBSERVED,True,True,2,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
0,976304,C3_COMBINED_INTERVENTION,BOP-0002,exchange_delivered_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,2,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
0,976305,C2_PREWRITE_CONTROL,BOP-0001,exchange_delivered_order_items,EVIDENCE_REQUIRED,B_PAYMENT_PROFILE_NOT_OBSERVED,True,True,2,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
0,976305,C2_PREWRITE_CONTROL,BOP-0002,exchange_delivered_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,2,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
0,976305,C3_COMBINED_INTERVENTION,BOP-0001,exchange_delivered_order_items,EVIDENCE_REQUIRED,B_PAYMENT_PROFILE_NOT_OBSERVED,True,True,2,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
0,976305,C3_COMBINED_INTERVENTION,BOP-0002,exchange_delivered_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,2,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
0,976306,C2_PREWRITE_CONTROL,BOP-0001,exchange_delivered_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,False,False,2,1,"[{""actual"": {""item_id"": ""1151293680"", ""new_item_id"": ""6342039236"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W2378156"", ""payment_method_id"": ""credit_card_9513926""}, ""expected"": {""item_id"": ""1151293680"", ""new_item_id"": ""7706410293"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W2378156"", ""payment_method_id"": ""credit_card_9513926""}, ""kind"": ""wrong_parameter""}]",Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
0,976306,C3_COMBINED_INTERVENTION,BOP-0001,exchange_delivered_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,False,False,2,1,"[{""actual"": {""item_id"": ""1151293680"", ""new_item_id"": ""6342039236"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W2378156"", ""payment_method_id"": ""credit_card_9513926""}, ""expected"": {""item_id"": ""1151293680"", ""new_item_id"": ""7706410293"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W2378156"", ""payment_method_id"": ""credit_card_9513926""}, ""kind"": ""wrong_parameter""}]",Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
1,976301,C2_PREWRITE_CONTROL,BOP-0001,exchange_delivered_order_items,EVIDENCE_REQUIRED,B_PAYMENT_PROFILE_NOT_OBSERVED,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
1,976301,C2_PREWRITE_CONTROL,BOP-0002,exchange_delivered_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
1,976301,C3_COMBINED_INTERVENTION,BOP-0001,exchange_delivered_order_items,EVIDENCE_REQUIRED,B_PAYMENT_PROFILE_NOT_OBSERVED,False,False,1,1,"[{""actual"": {""item_id"": ""1151293680"", ""new_item_id"": ""6342039236"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W2378156"", ""payment_method_id"": ""credit_card_9513926""}, ""expected"": null, ""kind"": ""extra_effect""}]",Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
1,976301,C3_COMBINED_INTERVENTION,BOP-0002,exchange_delivered_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,False,False,1,1,"[{""actual"": {""item_id"": ""1151293680"", ""new_item_id"": ""6342039236"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W2378156"", ""payment_method_id"": ""credit_card_9513926""}, ""expected"": null, ""kind"": ""extra_effect""}]",Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
1,976302,C2_PREWRITE_CONTROL,BOP-0001,exchange_delivered_order_items,EVIDENCE_REQUIRED,B_PAYMENT_PROFILE_NOT_OBSERVED,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
1,976302,C2_PREWRITE_CONTROL,BOP-0002,exchange_delivered_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
1,976302,C3_COMBINED_INTERVENTION,BOP-0001,exchange_delivered_order_items,EVIDENCE_REQUIRED,B_PAYMENT_PROFILE_NOT_OBSERVED,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
1,976302,C3_COMBINED_INTERVENTION,BOP-0002,exchange_delivered_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
1,976303,C2_PREWRITE_CONTROL,BOP-0001,exchange_delivered_order_items,EVIDENCE_REQUIRED,B_PAYMENT_PROFILE_NOT_OBSERVED,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
1,976303,C2_PREWRITE_CONTROL,BOP-0002,exchange_delivered_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
1,976303,C3_COMBINED_INTERVENTION,BOP-0001,exchange_delivered_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
1,976304,C2_PREWRITE_CONTROL,BOP-0001,exchange_delivered_order_items,EVIDENCE_REQUIRED,B_PAYMENT_PROFILE_NOT_OBSERVED,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
1,976304,C2_PREWRITE_CONTROL,BOP-0002,exchange_delivered_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
1,976304,C3_COMBINED_INTERVENTION,BOP-0001,exchange_delivered_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
1,976305,C2_PREWRITE_CONTROL,BOP-0001,exchange_delivered_order_items,EVIDENCE_REQUIRED,B_PAYMENT_PROFILE_NOT_OBSERVED,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
1,976305,C2_PREWRITE_CONTROL,BOP-0002,exchange_delivered_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
1,976305,C3_COMBINED_INTERVENTION,BOP-0001,exchange_delivered_order_items,EVIDENCE_REQUIRED,B_PAYMENT_PROFILE_NOT_OBSERVED,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
1,976305,C3_COMBINED_INTERVENTION,BOP-0002,exchange_delivered_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
1,976306,C2_PREWRITE_CONTROL,BOP-0001,exchange_delivered_order_items,EVIDENCE_REQUIRED,B_PAYMENT_PROFILE_NOT_OBSERVED,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
1,976306,C2_PREWRITE_CONTROL,BOP-0002,exchange_delivered_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
1,976306,C3_COMBINED_INTERVENTION,BOP-0001,exchange_delivered_order_items,EVIDENCE_REQUIRED,B_PAYMENT_PROFILE_NOT_OBSERVED,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
1,976306,C3_COMBINED_INTERVENTION,BOP-0002,exchange_delivered_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
2,976301,C3_COMBINED_INTERVENTION,BOP-0001,return_delivered_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,3,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
2,976302,C2_PREWRITE_CONTROL,BOP-0001,return_delivered_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,3,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
2,976303,C2_PREWRITE_CONTROL,BOP-0001,return_delivered_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,3,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
2,976303,C3_COMBINED_INTERVENTION,BOP-0001,return_delivered_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,3,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
2,976304,C2_PREWRITE_CONTROL,BOP-0001,return_delivered_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,3,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
2,976304,C3_COMBINED_INTERVENTION,BOP-0001,return_delivered_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,3,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
2,976305,C2_PREWRITE_CONTROL,BOP-0001,return_delivered_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,False,3,0,"[{""actual"": null, ""expected"": {""item_id"": ""4202497723"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W2378156"", ""payment_method_id"": ""credit_card_9513926""}, ""kind"": ""missing_effect""}]",Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
2,976306,C2_PREWRITE_CONTROL,BOP-0001,return_delivered_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,3,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
3,976301,C2_PREWRITE_CONTROL,BOP-0001,modify_pending_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
3,976301,C3_COMBINED_INTERVENTION,BOP-0001,modify_pending_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
3,976302,C2_PREWRITE_CONTROL,BOP-0001,modify_pending_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,False,False,1,1,"[{""actual"": {""item_id"": ""3799046073"", ""new_item_id"": ""9647292434"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W6247578"", ""payment_method_id"": ""credit_card_9513926""}, ""expected"": {""item_id"": ""8349118980"", ""new_item_id"": ""9647292434"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W4776164"", ""payment_method_id"": ""credit_card_9513926""}, ""kind"": ""wrong_target""}]",Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
3,976302,C2_PREWRITE_CONTROL,BOP-0002,modify_pending_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
3,976302,C3_COMBINED_INTERVENTION,BOP-0001,modify_pending_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
3,976303,C2_PREWRITE_CONTROL,BOP-0001,modify_pending_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,False,False,1,1,"[{""actual"": {""item_id"": ""3799046073"", ""new_item_id"": ""9647292434"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W6247578"", ""payment_method_id"": ""credit_card_9513926""}, ""expected"": {""item_id"": ""8349118980"", ""new_item_id"": ""9647292434"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W4776164"", ""payment_method_id"": ""credit_card_9513926""}, ""kind"": ""wrong_target""}]",Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
3,976303,C2_PREWRITE_CONTROL,BOP-0002,modify_pending_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
3,976303,C3_COMBINED_INTERVENTION,BOP-0001,modify_pending_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,False,False,1,1,"[{""actual"": {""item_id"": ""3799046073"", ""new_item_id"": ""9647292434"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W6247578"", ""payment_method_id"": ""credit_card_9513926""}, ""expected"": {""item_id"": ""8349118980"", ""new_item_id"": ""9647292434"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W4776164"", ""payment_method_id"": ""credit_card_9513926""}, ""kind"": ""wrong_target""}]",Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
3,976303,C3_COMBINED_INTERVENTION,BOP-0002,modify_pending_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
3,976304,C2_PREWRITE_CONTROL,BOP-0001,modify_pending_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
3,976304,C3_COMBINED_INTERVENTION,BOP-0001,modify_pending_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
3,976305,C2_PREWRITE_CONTROL,BOP-0001,modify_pending_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
3,976305,C3_COMBINED_INTERVENTION,BOP-0001,modify_pending_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
3,976306,C2_PREWRITE_CONTROL,BOP-0001,modify_pending_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,False,False,1,1,"[{""actual"": {""item_id"": ""3799046073"", ""new_item_id"": ""9647292434"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W6247578"", ""payment_method_id"": ""credit_card_9513926""}, ""expected"": {""item_id"": ""8349118980"", ""new_item_id"": ""9647292434"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W4776164"", ""payment_method_id"": ""credit_card_9513926""}, ""kind"": ""wrong_target""}]",Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
3,976306,C2_PREWRITE_CONTROL,BOP-0002,modify_pending_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
3,976306,C3_COMBINED_INTERVENTION,BOP-0001,modify_pending_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,True,1,0,[],Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
4,976301,C2_PREWRITE_CONTROL,BOP-0001,modify_pending_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,False,2,0,"[{""actual"": null, ""expected"": {""item_id"": ""8349118980"", ""new_item_id"": ""9647292434"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W4776164"", ""payment_method_id"": ""credit_card_9513926""}, ""kind"": ""missing_effect""}]",Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
4,976301,C2_PREWRITE_CONTROL,BOP-0002,modify_pending_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,False,2,0,"[{""actual"": null, ""expected"": {""item_id"": ""3799046073"", ""new_item_id"": ""9647292434"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W6247578"", ""payment_method_id"": ""credit_card_9513926""}, ""kind"": ""missing_effect""}]",Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
4,976301,C3_COMBINED_INTERVENTION,BOP-0001,modify_pending_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,False,2,0,"[{""actual"": null, ""expected"": {""item_id"": ""8349118980"", ""new_item_id"": ""9647292434"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W4776164"", ""payment_method_id"": ""credit_card_9513926""}, ""kind"": ""missing_effect""}]",Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
4,976301,C3_COMBINED_INTERVENTION,BOP-0002,modify_pending_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,False,2,0,"[{""actual"": null, ""expected"": {""item_id"": ""3799046073"", ""new_item_id"": ""9647292434"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W6247578"", ""payment_method_id"": ""credit_card_9513926""}, ""kind"": ""missing_effect""}]",Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
4,976302,C2_PREWRITE_CONTROL,BOP-0001,modify_pending_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,False,2,0,"[{""actual"": null, ""expected"": {""item_id"": ""8349118980"", ""new_item_id"": ""9647292434"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W4776164"", ""payment_method_id"": ""credit_card_9513926""}, ""kind"": ""missing_effect""}]",Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
4,976302,C2_PREWRITE_CONTROL,BOP-0002,modify_pending_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,False,2,0,"[{""actual"": null, ""expected"": {""item_id"": ""3799046073"", ""new_item_id"": ""9647292434"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W6247578"", ""payment_method_id"": ""credit_card_9513926""}, ""kind"": ""missing_effect""}]",Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
4,976302,C3_COMBINED_INTERVENTION,BOP-0001,modify_pending_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,False,2,0,"[{""actual"": null, ""expected"": {""item_id"": ""8349118980"", ""new_item_id"": ""9647292434"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W4776164"", ""payment_method_id"": ""credit_card_9513926""}, ""kind"": ""missing_effect""}]",Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
4,976302,C3_COMBINED_INTERVENTION,BOP-0002,modify_pending_order_items,INVALID,B_VARIANT_UNCHANGED,False,False,2,1,"[{""actual"": {""item_id"": ""6324294385"", ""new_item_id"": ""6324294385"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W4776164"", ""payment_method_id"": ""credit_card_9513926""}, ""expected"": {""item_id"": ""3799046073"", ""new_item_id"": ""9647292434"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W6247578"", ""payment_method_id"": ""credit_card_9513926""}, ""kind"": ""wrong_target""}]",Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
4,976303,C2_PREWRITE_CONTROL,BOP-0001,modify_pending_order_items,VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,True,False,2,0,"[{""actual"": null, ""expected"": {""item_id"": ""8349118980"", ""new_item_id"": ""9647292434"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W4776164"", ""payment_method_id"": ""credit_card_9513926""}, ""kind"": ""missing_effect""}]",Post-outcome compatibility with the benchmark mutation oracle; not an outcome-blind B correctness judgement.
